id,IATACode,region,country,name,lat,lon,elevation,bearing,indicator
D65,   ,USA,K3,CORSICA MUN,43.434433,-98.397581,1579.0,8.0,C
D69,   ,USA,K1,ROGERSBURG,46.074133,-116.964872,869.0,14.0,C
D73,   ,USA,K7,MONROE-WALTON CO,33.782528,-83.692806,875.0,-4.0,C
D74,   ,USA,K6,CHORMAN,38.848447,-75.612428,66.0,-11.0,C
D79,   ,USA,K6,DART,42.268114,-79.481714,1330.0,-9.0,C
D80,   ,USA,K6,OLCOTT-NEWFANE,43.320889,-78.728925,315.0,-10.0,P
D81,   ,USA,K3,RED LAKE FALLS MUN,47.826517,-96.259781,1060.0,5.0,C
D82,   ,USA,K6,OVID,42.654792,-76.796342,1062.0,-12.0,C
D83,   ,USA,K2,BOONVILLE,39.013953,-123.381553,379.0,17.0,C
D86,   ,USA,K2,SEQUOIA,36.448561,-119.319006,313.0,15.0,C
D88,   ,USA,K6,PRATT'S EASTERN DIVIDE,42.150056,-79.685881,1640.0,-9.0,C
D90,   ,USA,K5,MANCELONA MUN,44.923661,-85.067647,1133.0,-5.0,C
D91,   ,USA,K6,SPENCERPORT,43.169506,-77.818342,614.0,-11.0,C
D95,   ,USA,K5,DUPONT-LAPEER,43.066472,-83.271556,835.0,-7.0,C
D98,   ,USA,K5,ROMEO STATE,42.796333,-82.974261,739.0,-6.0,C
DC08,   ,USA,K6,WASHINGTON HOSPITAL CENTER,38.928861,-77.016639,205.0,-11.0,H
DE25,   ,USA,K6,EAGLE CREST-HUDSON,38.775797,-75.234003,28.0,-11.0,P
E01,MIF,USA,K4,HURD MEML,31.582467,-102.909042,2615.0,9.0,C
E05,   ,USA,K2,HATCH MUN,32.660292,-107.195408,4129.0,11.0,C
E06,   ,USA,K2,LEA CO-FRANKLIN MEML,32.953944,-103.408778,3979.0,7.0,C
E11,   ,USA,K4,ANDREWS CO,32.330753,-102.529686,3174.0,9.0,C
E13,CCG,USA,K4,CRANE CO,31.411575,-102.360475,2555.0,9.0,C
E14,ESO,USA,K2,OHKAY OWINGEH,36.026119,-106.045414,5790.0,11.0,C
E16,   ,USA,K2,SAN MARTIN,37.081583,-121.596806,284.0,15.0,C
E19,   ,USA,K4,GRUVER MUN,36.233725,-101.432189,3205.0,9.0,C
E24,WTR,USA,K2,WHITERIVER,33.810608,-109.985744,5153.0,12.0,C
E25,   ,USA,K2,WICKENBURG MUN,33.970631,-112.795089,2379.0,13.0,C
E26,   ,USA,K2,LEA CO,32.131078,-103.15485,3118.0,9.0,C
E30,   ,USA,K4,BRUCE,31.674472,-99.977,1739.0,8.0,C
E32,   ,USA,K2,LINDRITH,36.291406,-107.056156,7202.0,12.5,C
E34,   ,USA,K4,JOHNSON MUN/BASS,34.910469,-100.869781,2833.0,10.0,C
E35,   ,USA,K4,FABENS,31.515672,-106.147197,3679.0,10.0,C
E36,   ,USA,K2,GEORGETOWN,38.921111,-120.864806,2625.0,16.0,C
E37,   ,USA,K2,FLYING J RANCH,32.847844,-109.881747,3114.0,11.0,C
E38,ALE,USA,K4,ALPINE-CASPARIS MUN,30.384222,-103.683583,4514.0,9.0,C
E40,   ,USA,K7,WILSON'S,35.652078,-81.357864,985.0,-5.0,C
E41,   ,USA,K4,REAGAN CO,31.19775,-101.475403,2706.0,8.0,C
E42,   ,USA,K4,MAJOR CORNELIUS,36.221,-101.1945,3090.0,9.0,C
E45,   ,USA,K2,PINE MOUNTAIN LAKE,37.861667,-120.178556,2933.0,15.0,C
E48,   ,USA,K4,UPTON CO,31.125147,-102.225414,2433.0,9.0,C
E51,BGT,USA,K2,BAGDAD,34.592894,-113.17195,4196.0,13.0,C
E52,   ,USA,K4,OLDHAM CO,35.230714,-102.398769,3995.0,9.0,C
E55,   ,USA,K2,OCEAN RIDGE,38.801306,-123.530278,940.0,17.0,C
E57,   ,USA,K4,DENVER CITY,32.974658,-102.845097,3575.0,9.0,C
E60,   ,USA,K2,ELOY MUN,32.806722,-111.586625,1511.0,12.0,C
E63,   ,USA,K2,GILA BEND MUN,32.960169,-112.673639,789.0,13.0,C
E67,   ,USA,K2,KEARNY,33.047194,-110.909056,1833.0,12.0,C
E68,   ,USA,K2,ESTRELLA SAILPORT,33.085328,-112.160981,1273.0,13.0,C
E70,   ,USA,K4,HUBER AIRPARK CIVIC CLUB LLC,29.602406,-97.990564,556.0,6.0,C
E77,   ,USA,K2,SAN MANUEL,32.636442,-110.647289,3272.0,12.0,C
E78,   ,USA,K2,SELLS,31.932583,-111.89425,2409.0,12.0,C
E79,   ,USA,K2,SIERRA SKY PARK,36.840225,-119.870428,321.0,15.0,C
E81,   ,USA,K2,SUPERIOR MUN,33.277833,-111.127064,2646.0,12.0,C
E85,   ,USA,K2,DENIO JUNCTION,41.954064,-118.631006,4202.0,16.0,C
E89,   ,USA,K2,CONCHAS LAKE,35.367839,-104.180508,4232.0,10.0,C
E91,   ,USA,K2,CHINLE MUN,36.109306,-109.575472,5550.0,12.0,C
E92,   ,USA,K2,ESTANCIA MUN,34.763394,-106.041406,6100.0,11.0,C
E94,   ,USA,K2,GLENWOOD,33.352839,-108.867286,5428.0,12.0,C
E95,   ,USA,K2,BENSON MUN,31.999444,-110.357972,3831.0,12.0,C
E98,   ,USA,K2,MID VALLEY,34.761008,-106.744944,4836.0,11.0,C
F00,   ,USA,K4,JONES,33.613092,-96.179325,618.0,6.0,C
F01,   ,USA,K4,QUANAH MUN,34.277094,-99.759686,1602.0,8.0,C
F05,   ,USA,K4,WILBARGER CO,34.225667,-99.28375,1265.0,8.0,C
F06,   ,USA,K4,MARIAN,34.844867,-100.195192,2009.0,8.0,C
F08,   ,USA,K4,EUFAULA MUN,35.298306,-95.627372,635.0,6.0,C
F09,   ,USA,K4,OLUSTEE MUN,34.512575,-99.429533,1346.0,8.0,C
F10,   ,USA,K4,HENRYETTA MUN,35.406881,-96.015833,849.0,4.0,C
F13,   ,USA,K7,SHELL CREEK AIRPARK,26.968947,-81.915642,20.0,-2.0,C
F14,   ,USA,K4,WICHITA VALLEY,33.947611,-98.616147,1005.0,6.8,C
F17,   ,USA,K4,CENTER MUN,31.831583,-94.156417,319.0,4.0,C
F21,   ,USA,K4,MEMPHIS MUN,34.739589,-100.5297,2102.0,8.0,C
F22,   ,USA,K4,PERRY MUN,36.385611,-97.277222,1003.0,6.0,C
F23,RGR,USA,K4,RANGER MUN,32.451475,-98.681514,1470.0,7.0,C
F30,   ,USA,K4,SULPHUR MUN,34.527044,-96.990189,1071.0,7.0,C
F31,   ,USA,K4,LAKE TEXOMA STATE PARK,33.991056,-96.642722,693.0,6.0,C
F32,   ,USA,K4,HEALDTON MUN,34.254894,-97.472928,956.0,7.0,C
F34,   ,USA,K2,FIREBAUGH,36.859989,-120.464467,157.0,16.0,C
F35,   ,USA,K4,POSSUM KINGDOM,32.923325,-98.436872,1008.0,7.0,C
F36,   ,USA,K4,CORDELL MUN,35.2963,-98.967717,1589.0,8.0,C
F37,   ,USA,K2,CARRIZOZO MUN,33.648903,-105.896219,5373.0,11.0,C
F41,   ,USA,K4,ENNIS MUN,32.329694,-96.663889,500.0,6.0,C
F43,   ,USA,K4,EL DORADO DOWNTOWN-STEVENS,33.19125,-92.663222,256.0,4.0,C
F44,   ,USA,K4,ATHENS MUN,32.163847,-95.828353,444.0,2.0,C
F45,   ,USA,K7,NORTH PALM BEACH CO GEN AVN,26.845917,-80.222333,22.0,-7.0,C
F46,   ,USA,K4,RALPH M HALL/ROCKWALL MUN,32.930594,-96.435486,574.0,5.0,C
F47,   ,USA,K7,ST GEORGE ISLAND,29.644583,-84.9156,3.0,-1.0,C
F49,   ,USA,K4,SLATON MUN,33.485233,-101.661678,3127.0,6.0,C
F51,   ,USA,K4,WINNSBORO MUN,32.938847,-95.278861,513.0,4.8,C
F53,   ,USA,K4,FRANKLIN CO,33.215333,-95.237222,412.0,6.0,C
F56,   ,USA,K4,ARLEDGE,32.910472,-99.734167,1561.0,8.0,C
F62,   ,USA,K2,HAYFORK,40.547,-123.179639,2334.0,17.0,C
F68,   ,USA,K4,ANADARKO MUN,35.052194,-98.264056,1291.0,7.0,C
F69,   ,USA,K4,AIRPARK-DALLAS,33.023456,-96.836947,695.0,7.0,C
F70,RBK,USA,K2,FRENCH VALLEY,33.574178,-117.128472,1350.0,13.0,C
F72,   ,USA,K2,FRANKLIN,38.304,-121.429306,23.0,16.0,C
F75,   ,USA,K4,HARRISON,33.43815,-99.812869,1500.0,8.0,C
F78,   ,USA,K4,HORSESHOE BEND,32.572911,-97.872533,715.0,7.0,C
F81,   ,USA,K4,OKEMAH MUN,35.405269,-96.305539,876.0,6.0,C
F82,   ,USA,K4,LUBBOCK EXECUTIVE,33.485642,-101.812664,3200.0,9.0,C
F85,   ,USA,K4,COCHRAN,33.729264,-102.733819,3746.0,9.0,C
F86,   ,USA,K4,CALDWELL PARISH,32.122167,-92.0545,67.0,4.0,C
F87,   ,USA,K4,UNION PARISH,32.724956,-92.337167,121.0,6.0,C
F88,   ,USA,K4,JONESBORO MUN,32.202,-92.732944,256.0,1.0,C
F89,   ,USA,K4,WINNSBORO MUN,32.153008,-91.698558,78.0,3.0,C
F92,   ,USA,K4,KINGFISHER,35.876672,-97.952939,1072.0,7.0,C
F95,   ,USA,K7,CALHOUN CO,30.487211,-85.113797,122.0,-0.8,C
F97,   ,USA,K4,SEAGRAVES,32.954553,-102.5409,3366.0,9.0,C
F98,   ,USA,K4,YOAKUM CO,33.217194,-102.830083,3705.0,7.0,C
F99,   ,USA,K4,HOLDENVILLE MUN,35.085861,-96.416667,861.0,6.0,C
FA12,   ,USA,K7,SHANDS HELISTOP,29.639133,-82.345383,334.0,-5.0,H
FA23,   ,USA,K7,SARASOTA MEMORIAL HOSPITAL,27.317847,-82.530394,100.0,-2.0,H
FA35,   ,USA,K7,LINDBERGH'S LANDING,25.619528,-80.488667,9.0,-4.0,P
FA37,   ,USA,K7,WING SOUTH,26.116583,-81.702286,9.0,-2.0,P
FA38,   ,USA,K7,WOODS AND LAKES,29.123592,-81.887028,100.0,-3.0,P
FA40,   ,USA,K7,HIDDEN LAKE,28.283083,-82.6407,30.0,-2.0,P
FA52,   ,USA,K7,ADVENT HOSPITAL-SEBRING,27.538039,-81.509275,154.0,-4.0,H
FA54,   ,USA,K7,CORAL CREEK,26.853742,-82.252603,7.0,-5.0,P
FA61,   ,USA,K7,SHANDS JACKSONVILLE HOSPITAL,30.349553,-81.665475,25.0,-5.0,H
FA76,   ,USA,K7,NICKLAUS CHILDRENS HOSPITAL,25.740939,-80.294667,54.0,-7.0,H
FD04,   ,USA,K7,LEEWARD AIR RANCH,29.092583,-82.032,86.0,-5.0,P
FD15,   ,USA,K7,TAILWINDS,26.9795,-80.218656,19.0,-3.0,P
FD18,   ,USA,K7,TALLAHASSEE MEML HOSPITAL,30.457261,-84.261072,279.0,-5.0,H
FD38,   ,USA,K7,WELLINGTON AERO CLUB,26.646708,-80.295067,20.0,-7.0,P
FD67,   ,USA,K7,LEE MEMORIAL HOSPITAL EMERGENC,26.62875,-81.874722,12.0,-2.0,H
FD77,   ,USA,K7,WIMAUMA,27.711975,-82.282869,100.0,-2.0,P
FD88,   ,USA,K7,AERO ACRES,27.341986,-80.522,25.0,-3.0,P
FL20,   ,USA,K7,VILLAGE OF HOMEWOOD LADY LAKE,28.949725,-81.959878,85.0,-5.0,H
FL37,   ,USA,K7,TREASURE COAST,27.238381,-80.491442,30.0,-3.0,P
FL59,   ,USA,K7,BUCKINGHAM,26.643406,-81.710361,23.0,-2.0,P
FL60,   ,USA,K7,REYNOLDS AIRPARK,29.972464,-81.660922,21.0,-3.0,P
FORT,   ,USA,K6,FT MC HENRY,39.254556,-76.568333,165.0,-11.0,H
G05,   ,USA,K6,FINLEYVILLE,40.24545,-80.009814,1236.0,-7.0,C
GA04,   ,USA,K7,MALLARDS LANDING,33.365669,-84.165197,837.0,-2.0,P
GA2,   ,USA,K7,PEACH STATE,33.183453,-84.371592,926.0,-2.0,C
GA35,   ,USA,K7,CYPRESS LAKES,32.1575,-81.396667,30.0,-5.0,P
GA62,   ,USA,K7,CEDAR RIDGE,33.255117,-84.400203,820.0,-2.0,P
GA82,   ,USA,K7,RUST,33.332861,-84.400778,810.0,-2.0,P
GE02,   ,USA,K7,ADVENTHEALTH GORDON,34.510342,-84.927731,728.0,-5.0,H
GE99,   ,USA,K7,HEAVEN'S LANDING,34.914183,-83.459425,2724.0,-5.0,P
H04,   ,USA,K4,VINITA MUN,36.614617,-95.151694,695.0,5.0,C
H05,   ,USA,K4,WILBURTON MUN,34.920208,-95.393903,670.0,6.0,C
H07,   ,USA,K5,HIGHLAND-WINET,38.77925,-89.640453,537.0,1.0,C
H17,   ,USA,K3,BUFFALO MUN,37.654083,-93.087,1154.0,4.0,C
H19,   ,USA,K3,BOWLING GREEN MUN,39.369917,-91.219278,886.0,1.0,C
H27,   ,USA,K3,GAINESVILLE MEML,36.613828,-92.399597,1070.0,3.0,C
H28,   ,USA,K1,WHETSTONE INTL,48.999989,-112.792581,4336.0,18.0,C
H34,   ,USA,K4,HUNTSVILLE MUN,36.078056,-93.755028,1748.0,1.0,C
H35,   ,USA,K4,CLARKSVILLE MUN,35.470694,-93.427156,481.0,4.0,C
H37,   ,USA,K2,HERLONG,40.138792,-120.178819,4062.0,17.0,C
H47,   ,USA,K2,HYAMPOM,40.627642,-123.470592,1277.0,17.0,C
H49,   ,USA,K5,SACKMAN,38.452306,-90.236056,420.0,0.0,C
H57,   ,USA,K3,BISMARCK MEML,37.758806,-90.616806,1038.0,2.0,C
H58,   ,USA,K3,OWEN,37.18405,-92.737053,1593.0,3.0,C
H66,   ,USA,K4,NOWATA MUN,36.720922,-95.625256,679.0,6.0,C
H68,   ,USA,K4,HEFNER- EASLEY,35.965694,-95.341806,599.0,4.0,C
H70,   ,USA,K4,STRATFORD,36.345639,-102.04925,3668.0,8.9,C
H71,   ,USA,K4,MID-AMERICA INDUSTRIAL,36.225389,-95.330056,622.0,2.0,C
H75,   ,USA,K7,HERNANDO VILLAGE AIRPARK INC,34.798156,-90.037036,242.0,1.0,C
H76,   ,USA,K4,PAWHUSKA MUN,36.671725,-96.405569,1000.0,6.0,C
H79,   ,USA,K3,ELDON MODEL,38.361583,-92.571317,917.0,0.0,C
H80,   ,USA,K5,FIELD OF DREAMS,44.364692,-83.762825,830.0,-6.0,C
H81,   ,USA,K4,RIVER FALLS,35.081425,-101.755797,3585.0,7.0,C
H88,   ,USA,K3,VANCE FREDERICKTOWN REGL,37.605639,-90.287472,880.0,0.0,C
H92,   ,USA,K4,HOMINY MUN,36.44275,-96.387222,825.0,6.0,C
H96,   ,USA,K5,BENTON MUN,38.0085,-88.934444,444.0,-2.0,C
H97,   ,USA,K4,PAWNEE MUN,36.377311,-96.805208,875.0,6.0,C
I06,   ,USA,K4,CITY OF TULIA/SWISHER CO MUN,34.566825,-101.781461,3503.0,9.0,C
I08,   ,USA,K1,CABIN CREEK USFS,45.143525,-114.928989,4289.0,17.0,C
I10,   ,USA,K5,NOBLE CO,39.800972,-81.536325,879.0,-7.1,C
I16,   ,USA,K6,KEE,37.600444,-81.559278,1783.0,-5.0,C
I17,   ,USA,K5,PIQUA - HARTZELL,40.164694,-84.308417,993.0,-6.0,C
I18,   ,USA,K6,JACKSON CO,38.929778,-81.819472,758.0,-7.0,C
I19,   ,USA,K5,GREENE CO-JACKSON REGL,39.690722,-83.992778,949.0,-5.0,C
I20,   ,USA,K5,ED-AIR,38.8515,-87.499794,426.0,-3.0,C
I22,   ,USA,K5,RANDOLPH CO,40.167694,-84.929389,1123.0,-5.0,C
I23,   ,USA,K5,FAYETTE CO,39.570403,-83.420525,980.0,-6.0,C
I27,   ,USA,K3,ELKADER,42.846931,-91.380692,932.0,4.0,C
I34,   ,USA,K5,GREENSBURG MUN,39.326911,-85.522528,912.0,-4.0,C
I35,   ,USA,K5,TUCKER-GUTHRIE MEML,36.859331,-83.358475,1564.0,-4.0,C
I40,   ,USA,K5,DOWNING,40.310167,-81.852417,979.0,-7.0,C
I41,   ,USA,K6,NEWLON,38.457028,-82.313761,550.0,-5.0,C
I42,   ,USA,K5,PAOLI MUN,38.585461,-86.464644,816.0,-2.0,C
I43,   ,USA,K5,RHODES,38.981361,-82.57785,726.0,-5.0,C
I44,   ,USA,K5,DAHIO TROTWOOD,39.765889,-84.343278,925.0,-4.0,C
I50,   ,USA,K5,STANTON,37.849811,-83.845833,651.0,-4.0,C
I54,   ,USA,K5,MAD RIVER,40.020058,-83.828542,958.0,-4.0,C
I61,   ,USA,K5,HAGERSTOWN,39.889167,-85.163333,1000.0,-3.0,C
I63,   ,USA,K5,MT STERLING MUN,39.985389,-90.804139,734.0,1.0,C
I64,   ,USA,K5,ORTNER,41.293106,-82.370719,848.0,-6.0,C
I66,   ,USA,K5,CLINTON,39.502472,-83.863306,1033.0,-5.0,C
I67,   ,USA,K5,CINCINNATI WEST,39.259269,-84.774306,584.0,-5.0,C
I68,   ,USA,K5,WARREN CO/LANE,39.462172,-84.251847,898.0,-5.0,C
I69,   ,USA,K5,CLERMONT CO,39.078389,-84.210222,843.0,-4.0,C
I71,   ,USA,K5,MORGAN CO,39.654239,-81.803189,1000.0,-6.0,C
I72,   ,USA,K5,WESTFIELD,40.048928,-86.157767,932.0,-2.0,C
I73,   ,USA,K5,MORAINE AIR PARK,39.682111,-84.239992,720.0,-6.0,C
I74,   ,USA,K5,GRIMES,40.132372,-83.754064,1068.0,-4.0,C
I75,   ,USA,K3,OSCEOLA MUN,41.052222,-93.689139,1115.0,3.0,C
I76,   ,USA,K5,PERU MUN,40.785772,-86.146433,779.0,-4.0,C
I80,   ,USA,K5,NOBLESVILLE,40.0035,-85.964528,821.0,-4.0,C
I83,   ,USA,K5,SALEM MUN,38.604075,-86.152253,840.0,-4.0,C
I86,   ,USA,K5,PERRY CO,39.691597,-82.197786,1051.0,-7.0,C
I91,   ,USA,K5,BOONVILLE,38.042544,-87.317786,380.0,0.0,C
I93,   ,USA,K5,BRECKINRIDGE CO,37.784806,-86.441278,732.0,-4.0,C
I95,   ,USA,K5,HARDIN CO,40.610092,-83.644258,1029.0,-6.0,C
I96,   ,USA,K5,COLUMBIA-ADAIR CO,37.085339,-85.347183,818.0,-2.0,C
I99,   ,USA,K5,ALEXANDRIA,40.232514,-85.637531,900.0,-1.0,C
IA04,   ,USA,K3,WINNESHIEK MEDICAL CENTER,43.294133,-91.774547,892.0,1.0,H
IA22,   ,USA,K3,MONROE COUNTY HOSPITAL,41.043058,-92.7977,957.0,1.0,H
IA25,   ,USA,K3,MERCY MEDICAL CENTER-CENTERVIL,40.756425,-92.856844,957.0,1.0,H
IA32,   ,USA,K3,KELLEY,41.357475,-95.84845,1129.0,3.0,P
IA33,   ,USA,K3,CITY OF STUART,41.496931,-94.32745,1216.0,2.0,H
IA45,   ,USA,K3,DALE DELIGHT,43.078417,-91.615694,1200.0,2.0,P
IA50,   ,USA,K3,MERCYONE NEW HAMPTON MEDICAL C,43.06335,-92.322058,1159.0,0.0,H
IA82,   ,USA,K3,MERCY HOSPITAL MEDICAL CENTER,41.599439,-93.624278,933.0,2.0,H
IA99,   ,USA,K3,LAKES REGNL HEALTHCARE,43.417056,-95.125139,1462.0,2.0,H
ID03,   ,USA,K1,KOOTENAI MEDICAL CENTER,47.695356,-116.7943,2230.0,19.0,H
ID14,   ,USA,K1,BENEWAH COMMUNITY HOSPITAL,47.314497,-116.567767,2235.0,19.0,H
ID37,   ,USA,K1,ST JOSEPH'S REGL MEDICAL CENTE,46.416933,-117.024147,740.0,19.0,H
ID49,   ,USA,K1,ST LUKE'S BOISE MEDICAL CENTER,43.612836,-116.191861,2863.0,17.0,H
ID66,   ,USA,K1,CLEARWATER VALLEY HOSPITAL,46.486492,-116.259592,1005.0,18.0,H
ID74,   ,USA,K1,SULPHUR CREEK RANCH,44.536569,-115.350942,5835.0,16.0,P
ID75,   ,USA,K1,RIVERLAKE,48.126094,-116.165611,2080.0,18.0,P
ID82,   ,USA,K1,PICABO,43.308239,-114.063367,4828.0,16.0,P
ID91,   ,USA,K1,ST ALPHONSUS,43.613628,-116.261453,2800.0,17.0,H
II56,   ,USA,K5,REGIONAL HEALTH SYSTEM,40.447256,-86.125667,863.0,-4.0,H
IL22,   ,USA,K5,GRANDPA'S FARM MENDOTA,41.521878,-89.132694,727.0,0.0,C
IL28,   ,USA,K5,FOSTER,42.466444,-90.169389,990.0,0.0,P
IL41,   ,USA,K5,ROCHELLE COMMUNITY HOSPITAL,41.928208,-89.063678,821.0,-3.0,H
IL45,   ,USA,K5,PALMER FLYING SERVICE INC.,40.489344,-89.778081,501.0,3.0,P
IL71,   ,USA,K5,DURY ESTATES,37.819167,-89.152222,395.0,-2.0,P
IL89,   ,USA,K5,OSF ST MARY MEDICAL CENTER,40.986725,-90.361397,790.0,-2.0,H
IN24,   ,USA,K5,FRANCISCAN HEALTH MICHIGAN CIT,41.660228,-86.899592,668.0,-2.0,H
IN35,   ,USA,K5,DECATUR COUNTY MEMORIAL HOSPIT,39.344175,-85.477556,935.0,-5.0,H
IN41,   ,USA,K5,FLYING U RANCH,41.452742,-86.791061,740.0,-2.0,P
IN68,   ,USA,K5,REID HOSPITAL,39.864303,-84.882886,1073.0,-6.0,H
IN73,   ,USA,K5,CLARIAN NORTH MEDICAL CENTER,39.958589,-86.158947,849.0,-4.0,H
IN74,   ,USA,K5,BALL MEMORIAL HOSPITAL,40.197392,-85.416489,972.0,-5.0,H
IN84,   ,USA,K5,IU HEALTH MORGAN,39.425053,-86.404614,643.0,-4.0,H
IN96,   ,USA,K5,MEMORIAL HOSPITAL,40.763611,-86.361147,667.0,-5.0,H
IN97,   ,USA,K5,PARKVIEW REGIONAL MEDICAL CENT,41.187033,-85.100944,976.0,-6.0,H
IS29,   ,USA,K5,OSF CENTER FOR HEALTH - STREAT,41.113417,-88.835183,632.0,-3.0,H
IS67,   ,USA,K5,PERRY MEMORIAL HOSPITAL,41.366819,-89.456161,740.0,-3.0,H
JY73,   ,USA,K6,RED LION,39.904153,-74.74955,54.0,-10.0,P
K01,   ,USA,K3,FARINGTON,40.386667,-95.788,924.0,2.0,C
K06,   ,USA,K5,GREATER BEARDSTOWN,39.973381,-90.403736,465.0,2.0,C
K07,   ,USA,K3,ROLLA DOWNTOWN,37.935653,-91.813547,987.0,5.0,C
K08,   ,USA,K2,HOLLY,38.035125,-102.116672,3399.0,10.0,C
K09,   ,USA,K6,PISECO,43.453278,-74.515,1703.0,-14.0,C
K11,   ,USA,K4,SAM RIGGS,36.218167,-95.651889,580.0,6.0,C
K15,OSB,USA,K3,GRAND GLAIZE-OSAGE BEACH,38.110444,-92.680556,876.0,2.0,C
K16,   ,USA,K6,BECK'S GROVE,43.250847,-75.604361,450.0,-13.0,C
K17,   ,USA,K3,MONTEZUMA MUN,37.585667,-100.470139,2780.0,8.0,C
K19,   ,USA,K3,ALBANY MUN,40.262194,-94.339028,891.0,5.0,C
K23,COP,USA,K6,COOPERSTOWN-WESTVILLE,42.629242,-74.890989,1260.0,-13.0,C
K24,   ,USA,K5,RUSSELL CO,37.009694,-85.10275,1010.0,-4.0,C
K26,   ,USA,K3,CARROLLTON MEML,39.312167,-93.506556,670.0,4.0,C
K30,   ,USA,K6,HEBER AIRPARK,43.183408,-73.633172,230.0,-15.0,C
K31,   ,USA,K6,SHARON,42.778408,-74.577639,1508.0,-13.0,C
K33,   ,USA,K3,SALEM MEML,37.615222,-91.604444,1241.0,3.0,C
K34,   ,USA,K3,GARDNER MUN,38.807036,-94.956389,1049.0,5.0,C
K38,   ,USA,K3,WASHINGTON CO VETERAN'S MEML,39.735167,-97.047583,1437.0,6.0,C
K43,   ,USA,K3,UNIONVILLE MUN,40.540222,-93.025528,1045.0,3.0,C
K44,   ,USA,K4,BEAVER MUN,36.797947,-100.526914,2491.0,9.0,C
K49,   ,USA,K4,TEXHOMA MUN,36.505611,-101.813667,3462.0,9.0,C
K50,   ,USA,K3,COOK,37.565506,-97.174597,1345.0,7.0,C
K51,   ,USA,K3,MEDICINE LODGE,37.266017,-98.548069,1549.0,8.0,C
K52,   ,USA,K3,SMITH-MONROE CITY,39.634411,-91.726994,737.0,2.2,C
K57,   ,USA,K3,PETERSON MUN,40.445944,-95.367306,913.0,3.0,C
K58,   ,USA,K3,KRIER,37.166694,-99.775128,1951.0,8.0,C
K59,   ,USA,K3,EARHART,39.570525,-95.180331,1073.0,2.0,C
K61,   ,USA,K3,MORITZ MEML,39.471622,-98.128733,1418.0,5.0,C
K62,   ,USA,K5,SNYDER,38.704083,-84.391833,899.0,-6.0,C
K63,   ,USA,K3,COUNCIL GROVE MUN,38.676472,-96.57275,1409.0,6.0,C
K64,   ,USA,K3,VINLAND VALLEY,38.836131,-95.182036,890.0,5.0,C
K65,   ,USA,K3,DIGHTON,38.488908,-100.481672,2779.0,9.0,C
K67,   ,USA,K3,OSWEGO MUN,37.159389,-95.0415,832.0,5.0,C
K68,   ,USA,K3,GARNETT MUN,38.277358,-95.215231,989.0,5.0,C
K71,   ,USA,K3,LINCOLN MUN,39.058061,-98.166997,1412.0,7.0,C
K74,   ,USA,K3,ODEGAARD,46.648731,-96.999008,947.0,4.0,C
K75,   ,USA,K3,OSBORNE MUN,39.433294,-98.680019,1547.0,8.0,C
K77,   ,USA,K4,FREEDOM MUN,36.758494,-99.102011,1517.0,8.0,C
K78,   ,USA,K3,ABILENE MUN,38.904056,-97.235861,1153.0,7.0,C
K79,   ,USA,K3,JETMORE MUN,37.984444,-99.894333,2467.0,8.0,C
K81,   ,USA,K3,MIAMI CO,38.540642,-94.920222,943.0,3.0,C
K82,   ,USA,K3,SMITH CENTER MUN,39.762611,-98.7945,1800.0,7.0,C
K83,   ,USA,K3,SABETHA MUN,39.904167,-95.779433,1330.0,5.0,C
K87,   ,USA,K3,HIAWATHA MUN,39.879169,-95.525261,1130.0,6.0,C
K88,   ,USA,K3,ALLEN CO,37.868222,-95.386944,1016.0,4.0,C
K89,   ,USA,K3,MACON-FOWER MEML,39.729806,-92.456722,878.0,2.0,C
K91,   ,USA,K3,HORTON MUN,39.679169,-95.533592,1134.0,6.0,C
K94,   ,USA,K3,RUSH CO,38.546819,-99.28975,2076.0,8.0,C
K96,   ,USA,K5,TUSCOLA,39.781197,-88.306447,665.0,0.0,C
K98,   ,USA,K3,ALLISON MUN,42.763867,-92.804361,1053.0,3.0,C
KAAA,   ,USA,K5,LOGAN CO,40.158694,-89.335028,594.0,0.0,C
KAAF,AAF,USA,K7,APALACHICOLA REGL-RANDOLPH,29.72755,-85.027378,20.0,-3.0,C
KAAO,   ,USA,K3,COL JABARA,37.747583,-97.221111,1421.0,6.0,C
KAAS,   ,USA,K5,TAYLOR CO,37.358278,-85.309417,921.0,-5.0,C
KAAT,   ,USA,K2,ALTURAS MUN,41.482861,-120.565417,4378.0,16.0,C
KABE,ABE,USA,K6,LEHIGH VALLEY INTL,40.652364,-75.440406,394.0,-12.0,C
KABI,ABI,USA,K4,ABILENE REGL,32.411333,-99.681889,1791.0,5.0,C
KABQ,ABQ,USA,K2,ALBUQUERQUE INTL SUNPORT,35.038931,-106.608261,5355.0,11.0,C
KABR,ABR,USA,K3,ABERDEEN REGL,45.446797,-98.422442,1302.0,7.0,C
KABY,ABY,USA,K7,SOUTHWEST GEORGIA REGL,31.535528,-84.194472,196.0,-5.0,C
KACB,ACB,USA,K5,ANTRIM CO,44.988578,-85.198347,623.0,-5.0,C
KACJ,   ,USA,K7,CARTER REGL,32.110806,-84.188861,468.0,-4.0,C
KACK,ACK,USA,K6,NANTUCKET MEML,41.252975,-70.059911,47.0,-16.0,C
KACP,   ,USA,K4,ALLEN PARISH,30.7505,-92.688492,107.0,3.0,C
